owner,table_name,constraint_name,constraint_type,column_name,ref_owner,ref_table_name,ref_column_name
HRPSEY656,IUFO_MEASURE_DATA_VUWBTOV6,PK_IUFO_MEASURE_DATA_VUWBTOV6,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VUWBTOV6,SYS_C0089204,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VUYIZ2L3,PK_IUFO_MEASURE_DATA_VUYIZ2L3,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VUYIZ2L3,SYS_C00101919,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VUYOSXOR,PK_IUFO_MEASURE_DATA_VUYOSXOR,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VUYOSXOR,SYS_C0085312,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VUZF3VFR,PK_IUFO_MEASURE_DATA_VUZF3VFR,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VUZF3VFR,SYS_C00101729,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VV2HZ7TY,PK_IUFO_MEASURE_DATA_VV2HZ7TY,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VV2HZ7TY,SYS_C00120204,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VV83JGKQ,PK_IUFO_MEASURE_DATA_VV83JGKQ,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VV83JGKQ,SYS_C00125696,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VVF10FHC,PK_IUFO_MEASURE_DATA_VVF10FHC,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VVF10FHC,SYS_C0086994,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VVFPTI45,PK_IUFO_MEASURE_DATA_VVFPTI45,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VVFPTI45,SYS_C0086038,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VVGGZEFQ,PK_IUFO_MEASURE_DATA_VVGGZEFQ,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VVGGZEFQ,SYS_C00105169,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VVGP7FOR,PK_IUFO_MEASURE_DATA_VVGP7FOR,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VVGP7FOR,SYS_C0082982,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VVJ56AHT,PK_IUFO_MEASURE_DATA_VVJ56AHT,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VVJ56AHT,SYS_C0083986,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VVKHP13R,PK_IUFO_MEASURE_DATA_VVKHP13R,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VVKHP13R,SYS_C0095869,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VVS79RUV,PK_IUFO_MEASURE_DATA_VVS79RUV,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VVS79RUV,SYS_C0076192,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VVSIATVO,PK_IUFO_MEASURE_DATA_VVSIATVO,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VVSIATVO,SYS_C00104585,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VVTKWV4V,PK_IUFO_MEASURE_DATA_VVTKWV4V,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VVTKWV4V,SYS_C0084834,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VVUYOQYH,PK_IUFO_MEASURE_DATA_VVUYOQYH,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VVUYOQYH,SYS_C00106291,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VVVUS9FZ,PK_IUFO_MEASURE_DATA_VVVUS9FZ,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VVVUS9FZ,SYS_C0076592,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VVYEM9KC,PK_IUFO_MEASURE_DATA_VVYEM9KC,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VVYEM9KC,SYS_C00120292,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VW1TPBZB,PK_IUFO_MEASURE_DATA_VW1TPBZB,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VW1TPBZB,SYS_C00106213,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VW23XVB3,PK_IUFO_MEASURE_DATA_VW23XVB3,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VW23XVB3,SYS_C00125670,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VW2S5YV9,PK_IUFO_MEASURE_DATA_VW2S5YV9,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VW2S5YV9,SYS_C0099101,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VW4FYOBW,PK_IUFO_MEASURE_DATA_VW4FYOBW,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VW4FYOBW,SYS_C00114955,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VW57SJGK,PK_IUFO_MEASURE_DATA_VW57SJGK,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VW57SJGK,SYS_C0082356,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VW9J7XKC,PK_IUFO_MEASURE_DATA_VW9J7XKC,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VW9J7XKC,SYS_C0076000,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VWB2AQY1,PK_IUFO_MEASURE_DATA_VWB2AQY1,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VWB2AQY1,SYS_C00102429,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VWBPT2CZ,PK_IUFO_MEASURE_DATA_VWBPT2CZ,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VWBPT2CZ,SYS_C00108681,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VWD666A1,PK_IUFO_MEASURE_DATA_VWD666A1,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VWD666A1,SYS_C0089206,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VWF7XLDB,PK_IUFO_MEASURE_DATA_VWF7XLDB,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VWF7XLDB,SYS_C00108791,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VWFIZGZA,PK_IUFO_MEASURE_DATA_VWFIZGZA,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VWFIZGZA,SYS_C00125660,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VWGXID07,PK_IUFO_MEASURE_DATA_VWGXID07,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VWGXID07,SYS_C00120224,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VWJNXQ2D,PK_IUFO_MEASURE_DATA_VWJNXQ2D,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VWJNXQ2D,SYS_C00110752,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VWQ50MEH,PK_IUFO_MEASURE_DATA_VWQ50MEH,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VWQ50MEH,SYS_C0098817,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VWQ62LKD,PK_IUFO_MEASURE_DATA_VWQ62LKD,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VWQ62LKD,SYS_C00121012,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VWRAG8SE,PK_IUFO_MEASURE_DATA_VWRAG8SE,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VWRAG8SE,SYS_C00106677,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VWRJE5NZ,PK_IUFO_MEASURE_DATA_VWRJE5NZ,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VWRJE5NZ,SYS_C0094898,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VWS1KS04,PK_IUFO_MEASURE_DATA_VWS1KS04,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VWS1KS04,SYS_C00124304,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VWS84BTA,PK_IUFO_MEASURE_DATA_VWS84BTA,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VWS84BTA,SYS_C0094784,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VWS89G59,PK_IUFO_MEASURE_DATA_VWS89G59,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VWS89G59,SYS_C0076110,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VWT1LHQL,PK_IUFO_MEASURE_DATA_VWT1LHQL,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VWT1LHQL,SYS_C0077676,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VWVZORLT,PK_IUFO_MEASURE_DATA_VWVZORLT,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VWVZORLT,SYS_C00123490,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VWY1A4VI,PK_IUFO_MEASURE_DATA_VWY1A4VI,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VWY1A4VI,SYS_C0076562,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VX12XPY6,PK_IUFO_MEASURE_DATA_VX12XPY6,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VX12XPY6,SYS_C0073988,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VX23K7CC,PK_IUFO_MEASURE_DATA_VX23K7CC,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VX23K7CC,SYS_C00109431,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VX2H48J4,PK_IUFO_MEASURE_DATA_VX2H48J4,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VX2H48J4,SYS_C0086500,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VX952EMP,PK_IUFO_MEASURE_DATA_VX952EMP,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VX952EMP,SYS_C00100695,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VX9NL8BX,PK_IUFO_MEASURE_DATA_VX9NL8BX,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VX9NL8BX,SYS_C00109409,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VXCL374O,PK_IUFO_MEASURE_DATA_VXCL374O,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VXCL374O,SYS_C0093564,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VXE74X1K,PK_IUFO_MEASURE_DATA_VXE74X1K,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VXE74X1K,SYS_C00110007,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VXF5AMLA,PK_IUFO_MEASURE_DATA_VXF5AMLA,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VXF5AMLA,SYS_C00104639,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VXK07YZY,PK_IUFO_MEASURE_DATA_VXK07YZY,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VXK07YZY,SYS_C0083352,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VXK7HB00,PK_IUFO_MEASURE_DATA_VXK7HB00,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VXK7HB00,SYS_C00121264,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VXQ19LW8,PK_IUFO_MEASURE_DATA_VXQ19LW8,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VXQ19LW8,SYS_C0076528,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VXRT88ED,PK_IUFO_MEASURE_DATA_VXRT88ED,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VXRT88ED,SYS_C00115747,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VXS8CYSY,PK_IUFO_MEASURE_DATA_VXS8CYSY,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VXS8CYSY,SYS_C00122290,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VXS8Q8NL,PK_IUFO_MEASURE_DATA_VXS8Q8NL,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VXS8Q8NL,SYS_C00101649,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VXU244LI,PK_IUFO_MEASURE_DATA_VXU244LI,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VXU244LI,SYS_C0074388,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VXWGJ7PK,PK_IUFO_MEASURE_DATA_VXWGJ7PK,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VXWGJ7PK,SYS_C00120456,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VXWPWH11,PK_IUFO_MEASURE_DATA_VXWPWH11,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VXWPWH11,SYS_C0088152,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VXWVLD7R,PK_IUFO_MEASURE_DATA_VXWVLD7R,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VXWVLD7R,SYS_C00104439,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VXY126ZS,PK_IUFO_MEASURE_DATA_VXY126ZS,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VXY126ZS,SYS_C0079100,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VXZXBT07,PK_IUFO_MEASURE_DATA_VXZXBT07,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VXZXBT07,SYS_C0087298,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VY0D1TF4,PK_IUFO_MEASURE_DATA_VY0D1TF4,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VY0D1TF4,SYS_C0086532,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VY1XQO0X,PK_IUFO_MEASURE_DATA_VY1XQO0X,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VY1XQO0X,SYS_C0096171,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VY3ZPN36,PK_IUFO_MEASURE_DATA_VY3ZPN36,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VY3ZPN36,SYS_C00114403,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VY7VEDDK,PK_IUFO_MEASURE_DATA_VY7VEDDK,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VY7VEDDK,SYS_C00103053,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VYA8JRFZ,PK_IUFO_MEASURE_DATA_VYA8JRFZ,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VYA8JRFZ,SYS_C0078082,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VYBNPWEV,PK_IUFO_MEASURE_DATA_VYBNPWEV,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VYBNPWEV,SYS_C00112495,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VYFOU6LG,PK_IUFO_MEASURE_DATA_VYFOU6LG,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VYFOU6LG,SYS_C00106637,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VYFQ4PB5,PK_IUFO_MEASURE_DATA_VYFQ4PB5,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VYFQ4PB5,SYS_C0090738,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VYJ5GXAQ,PK_IUFO_MEASURE_DATA_VYJ5GXAQ,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VYJ5GXAQ,SYS_C0096683,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VYJIS8CW,PK_IUFO_MEASURE_DATA_VYJIS8CW,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VYJIS8CW,SYS_C0075932,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VYLJBPMM,PK_IUFO_MEASURE_DATA_VYLJBPMM,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VYLJBPMM,SYS_C0074262,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VYLRINJW,PK_IUFO_MEASURE_DATA_VYLRINJW,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VYLRINJW,SYS_C0080330,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VYNB728Y,PK_IUFO_MEASURE_DATA_VYNB728Y,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VYNB728Y,SYS_C00105447,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VYPDA3A3,PK_IUFO_MEASURE_DATA_VYPDA3A3,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VYPDA3A3,SYS_C0079754,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VYPKJZAQ,PK_IUFO_MEASURE_DATA_VYPKJZAQ,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VYPKJZAQ,SYS_C0093114,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VYRPUQB0,PK_IUFO_MEASURE_DATA_VYRPUQB0,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VYRPUQB0,SYS_C0096939,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VYSXKPH0,PK_IUFO_MEASURE_DATA_VYSXKPH0,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VYSXKPH0,SYS_C00109105,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VYVIAZ1W,PK_IUFO_MEASURE_DATA_VYVIAZ1W,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VYVIAZ1W,SYS_C0083970,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VYXEYQTU,PK_IUFO_MEASURE_DATA_VYXEYQTU,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VYXEYQTU,SYS_C00102383,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VZ226NB4,PK_IUFO_MEASURE_DATA_VZ226NB4,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VZ226NB4,SYS_C0076260,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VZ2CJ58D,PK_IUFO_MEASURE_DATA_VZ2CJ58D,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VZ2CJ58D,SYS_C00104773,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VZ62GPYQ,PK_IUFO_MEASURE_DATA_VZ62GPYQ,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VZ62GPYQ,SYS_C0086686,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VZ8Y8CTW,PK_IUFO_MEASURE_DATA_VZ8Y8CTW,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VZ8Y8CTW,SYS_C0096231,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VZDO2515,PK_IUFO_MEASURE_DATA_VZDO2515,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VZDO2515,SYS_C0098515,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VZDPEJ6X,PK_IUFO_MEASURE_DATA_VZDPEJ6X,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VZDPEJ6X,SYS_C00122228,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VZEQTKUG,PK_IUFO_MEASURE_DATA_VZEQTKUG,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VZEQTKUG,SYS_C0092422,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VZHUGF2X,PK_IUFO_MEASURE_DATA_VZHUGF2X,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VZHUGF2X,SYS_C0092264,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VZJ75CMP,PK_IUFO_MEASURE_DATA_VZJ75CMP,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VZJ75CMP,SYS_C00114223,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VZJH3ARS,PK_IUFO_MEASURE_DATA_VZJH3ARS,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VZJH3ARS,SYS_C0076508,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VZK1IJRU,PK_IUFO_MEASURE_DATA_VZK1IJRU,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VZK1IJRU,SYS_C00109537,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VZK3LK5L,PK_IUFO_MEASURE_DATA_VZK3LK5L,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VZK3LK5L,SYS_C00106271,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VZKJCYY7,PK_IUFO_MEASURE_DATA_VZKJCYY7,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VZKJCYY7,SYS_C0084914,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VZSCGKXN,PK_IUFO_MEASURE_DATA_VZSCGKXN,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VZSCGKXN,SYS_C0074616,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VZUDBO6O,PK_IUFO_MEASURE_DATA_VZUDBO6O,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VZUDBO6O,SYS_C0096983,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VZVECQS2,PK_IUFO_MEASURE_DATA_VZVECQS2,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VZVECQS2,SYS_C00112795,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VZZ3E9WS,PK_IUFO_MEASURE_DATA_VZZ3E9WS,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_VZZ3E9WS,SYS_C0081460,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_W009G0LR,PK_IUFO_MEASURE_DATA_W009G0LR,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_W009G0LR,SYS_C0079308,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_W045UBTD,PK_IUFO_MEASURE_DATA_W045UBTD,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_W045UBTD,SYS_C0091984,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_W0B5XVK9,PK_IUFO_MEASURE_DATA_W0B5XVK9,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_W0B5XVK9,SYS_C0099689,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_W0DL20BE,PK_IUFO_MEASURE_DATA_W0DL20BE,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_W0DL20BE,SYS_C00123340,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_W0DWJHZ6,PK_IUFO_MEASURE_DATA_W0DWJHZ6,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_W0DWJHZ6,SYS_C00106543,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_W0EYLXQR,PK_IUFO_MEASURE_DATA_W0EYLXQR,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_W0EYLXQR,SYS_C0089350,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_W0FOLNLW,PK_IUFO_MEASURE_DATA_W0FOLNLW,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_W0FOLNLW,SYS_C00112967,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_W0ILLHPA,PK_IUFO_MEASURE_DATA_W0ILLHPA,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_W0ILLHPA,SYS_C00102009,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_W0IYE1FU,PK_IUFO_MEASURE_DATA_W0IYE1FU,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_W0IYE1FU,SYS_C0093974,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_W0L7U66A,PK_IUFO_MEASURE_DATA_W0L7U66A,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_W0L7U66A,SYS_C0081992,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_W0LE6B6A,PK_IUFO_MEASURE_DATA_W0LE6B6A,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_W0LE6B6A,SYS_C0091196,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_W0QFYEJA,PK_IUFO_MEASURE_DATA_W0QFYEJA,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_W0QFYEJA,SYS_C00111048,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_W0T00OCO,PK_IUFO_MEASURE_DATA_W0T00OCO,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_W0T00OCO,SYS_C0076662,C,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_W0TRB51V,PK_IUFO_MEASURE_DATA_W0TRB51V,P,ALONE_ID,,,
HRPSEY656,IUFO_MEASURE_DATA_W0TRB51V,SYS_C0094662,C,ALONE_ID,,,
