owner,table_name,index_name,uniqueness,column_name,column_position
HRPSEY656,AM_MESSAGENOTE,I_MESSAGENOTE_SRC_1,NONUNIQUE,SRC_PK_BILL,1
HRPSEY656,AM_MESSAGENOTE,PK_AM_MESSAGENOTE,UNIQUE,PK_MESSGENOTE,1
HRPSEY656,AM_PLUGINS,PK_AM_PLUGINS,UNIQUE,PK_PLUGIN,1
HRPSEY656,ANTE_SS_LEXICON,PK_ANTE_SS_LEXICON,UNIQUE,WORD,1
HRPSEY656,AP_ESTIPAYABLEBILL,ESTAP_BILLDATE,NONUNIQUE,PK_ORG,1
HRPSEY656,AP_ESTIPAYABLEBILL,ESTAP_BILLDATE,NONUNIQUE,BILLDATE,2
HRPSEY656,AP_ESTIPAYABLEBILL,ESTAP_BILLNO,NONUNIQUE,BILLNO,1
HRPSEY656,AP_ESTIPAYABLEBILL,PK_ESTIPAYABLEBILL,UNIQUE,PK_ESTIPAYABLEBILL,1
HRPSEY656,AP_ESTIPAYABLEITEM,ESTAPITEM_PID,NONUNIQUE,PK_ESTIPAYABLEBILL,1
HRPSEY656,AP_ESTIPAYABLEITEM,ESTAPITEM_SRCBILLID,NONUNIQUE,SRC_BILLID,1
HRPSEY656,AP_ESTIPAYABLEITEM,ESTAPITEM_SRCITEMID,NONUNIQUE,SRC_ITEMID,1
HRPSEY656,AP_ESTIPAYABLEITEM,ESTAPITEM_TOPBILLID,NONUNIQUE,TOP_BILLID,1
HRPSEY656,AP_ESTIPAYABLEITEM,ESTAPITEM_TOPITEMID,NONUNIQUE,TOP_ITEMID,1
HRPSEY656,AP_ESTIPAYABLEITEM,PK_ESTIPAYABLEITEM,UNIQUE,PK_ESTIPAYABLEITEM,1
HRPSEY656,AP_PAYABLEBILL,AP_PAYABLEBILL_BILLDATE,NONUNIQUE,PK_ORG,1
HRPSEY656,AP_PAYABLEBILL,AP_PAYABLEBILL_BILLDATE,NONUNIQUE,BILLDATE,2
HRPSEY656,AP_PAYABLEBILL,AP_PAYABLEBILL_BILLNO,NONUNIQUE,BILLNO,1
HRPSEY656,AP_PAYABLEBILL,PK_AP_PAYABLEBILL,UNIQUE,PK_PAYABLEBILL,1
HRPSEY656,AP_PAYABLEITEM,AP_PAYABLEIEM_SRC_BILLID,NONUNIQUE,SRC_BILLID,1
HRPSEY656,AP_PAYABLEITEM,AP_PAYABLEIEM_SRC_ITEMID,NONUNIQUE,SRC_ITEMID,1
HRPSEY656,AP_PAYABLEITEM,AP_PAYABLEITEM_PID,NONUNIQUE,PK_PAYABLEBILL,1
HRPSEY656,AP_PAYABLEITEM,AP_PAYABLEITEM_PRODLINE,NONUNIQUE,PK_ORG,1
HRPSEY656,AP_PAYABLEITEM,AP_PAYABLEITEM_PRODLINE,NONUNIQUE,PRODUCTLINE,2
HRPSEY656,AP_PAYABLEITEM,AP_PAYABLEITEM_PURCHASEORDER,NONUNIQUE,PURCHASEORDER,1
HRPSEY656,AP_PAYABLEITEM,AP_PAYABLEITEM_TOPBILLID,NONUNIQUE,TOP_BILLID,1
HRPSEY656,AP_PAYABLEITEM,AP_PAYABLEITEM_TOPITEMID,NONUNIQUE,TOP_ITEMID,1
HRPSEY656,AP_PAYABLEITEM,PK_AP_PAYABLEITEM,UNIQUE,PK_PAYABLEITEM,1
HRPSEY656,AP_PAYBILL,AP_PAYBILL_BILLDATE,NONUNIQUE,PK_ORG,1
HRPSEY656,AP_PAYBILL,AP_PAYBILL_BILLDATE,NONUNIQUE,BILLDATE,2
HRPSEY656,AP_PAYBILL,AP_PAYBILL_BILLNO,NONUNIQUE,BILLNO,1
HRPSEY656,AP_PAYBILL,PK_AP_PAYBILL,UNIQUE,PK_PAYBILL,1
HRPSEY656,AP_PAYITEM,AP_PAYITEM_PID,NONUNIQUE,PK_PAYBILL,1
HRPSEY656,AP_PAYITEM,AP_PAYITEM_PRODLINE,NONUNIQUE,PK_ORG,1
HRPSEY656,AP_PAYITEM,AP_PAYITEM_PRODLINE,NONUNIQUE,PRODUCTLINE,2
HRPSEY656,AP_PAYITEM,AP_PAYITEM_PURCHASEORDER,NONUNIQUE,PURCHASEORDER,1
HRPSEY656,AP_PAYITEM,AP_PAYITEM_SRCBILLID,NONUNIQUE,SRC_BILLID,1
HRPSEY656,AP_PAYITEM,AP_PAYITEM_TOPBILLID,NONUNIQUE,TOP_BILLID,1
HRPSEY656,AP_PAYITEM,AP_PAYTEM_DATES1,NONUNIQUE,PK_ORG,1
HRPSEY656,AP_PAYITEM,AP_PAYTEM_DATES1,NONUNIQUE,BILLDATE,2
HRPSEY656,AP_PAYITEM,AP_PAYTEM_SRCITEMID,NONUNIQUE,SRC_ITEMID,1
HRPSEY656,AP_PAYITEM,AP_PAYTEM_TOPITEMID,NONUNIQUE,TOP_ITEMID,1
HRPSEY656,AP_PAYITEM,PK_AP_PAYITEM,UNIQUE,PK_PAYITEM,1
HRPSEY656,ARAP_AGIOTAGE,I_AR_AGIOTAGE_001,NONUNIQUE,PK_ORG,1
HRPSEY656,ARAP_AGIOTAGE,I_AR_AGIOTAGE_001,NONUNIQUE,CURRTYPE,2
HRPSEY656,ARAP_AGIOTAGE,I_AR_AGIOTAGE_001,NONUNIQUE,BUSIDATE,3
HRPSEY656,ARAP_AGIOTAGE,I_AR_AGIOTAGE_001,NONUNIQUE,PK_GROUP,4
HRPSEY656,ARAP_AGIOTAGE,I_AR_AGIOTAGE_002,NONUNIQUE,PK_ORG,1
HRPSEY656,ARAP_AGIOTAGE,I_AR_AGIOTAGE_002,NONUNIQUE,DEALNO,2
HRPSEY656,ARAP_AGIOTAGE,PK_ARAP_AGIOTAGE,UNIQUE,PK_AGIOTAGE,1
HRPSEY656,ARAP_AGIOTAGE_D,I_AP_AGIOTADE_001,NONUNIQUE,PK_ORG,1
HRPSEY656,ARAP_AGIOTAGE_D,I_AP_AGIOTADE_001,NONUNIQUE,PK_GROUP,2
HRPSEY656,ARAP_AGIOTAGE_D,I_AP_AGIOTADE_002,NONUNIQUE,PK_ORG,1
HRPSEY656,ARAP_AGIOTAGE_D,I_AP_AGIOTADE_002,NONUNIQUE,BUSIDATE,2
HRPSEY656,ARAP_AGIOTAGE_D,I_AP_AGIOTADE_002,NONUNIQUE,CURRTYPE,3
HRPSEY656,ARAP_AGIOTAGE_D,I_AP_AGIOTADE_003,NONUNIQUE,PK_AGIOTAGE,1
HRPSEY656,ARAP_AGIOTAGE_D,I_AP_AGIOTADE_004,NONUNIQUE,PK_BUSIDATA,1
HRPSEY656,ARAP_AGIOTAGE_D,PK_ARAP_AGIOTAGE_D,UNIQUE,PK_AGIOTAGE_D,1
HRPSEY656,ARAP_BADACCDSTL,PK_ARAP_BADACCDSTL,UNIQUE,PK_BADACCDSTL,1
HRPSEY656,ARAP_BADACCDSTL_B,PK_AP_BADACCDSTL_B,UNIQUE,PK_BADACCDSTL_B,1
HRPSEY656,ARAP_BADDEBTS_OCCH,I_ARAP_OCCH001,NONUNIQUE,PK_GROUP,1
HRPSEY656,ARAP_BADDEBTS_OCCH,I_ARAP_OCCH001,NONUNIQUE,PK_ORG,2
HRPSEY656,ARAP_BADDEBTS_OCCH,I_ARAP_OCCH001,NONUNIQUE,BUSIDATE,3
HRPSEY656,ARAP_BADDEBTS_OCCH,I_ARAP_OCCH002,NONUNIQUE,PK_GROUP,1
HRPSEY656,ARAP_BADDEBTS_OCCH,I_ARAP_OCCH002,NONUNIQUE,PK_ORG,2
HRPSEY656,ARAP_BADDEBTS_OCCH,I_ARAP_OCCH002,NONUNIQUE,BUSIYEAR,3
HRPSEY656,ARAP_BADDEBTS_OCCH,I_ARAP_OCCH002,NONUNIQUE,BUSIPERIOD,4
HRPSEY656,ARAP_BADDEBTS_OCCH,I_ARAP_OCCH002,NONUNIQUE,BUSINO,5
HRPSEY656,ARAP_BADDEBTS_OCCH,PK_P_BADDEBTS_OCCH,UNIQUE,PK_BADDEBTS_OCCH,1
HRPSEY656,ARAP_BADDEBTS_OCCU,I_ARAP_OCCU001,NONUNIQUE,PK_BADDEBTS_OCCH,1
HRPSEY656,ARAP_BADDEBTS_OCCU,I_ARAP_OCCU001,NONUNIQUE,PK_GROUP,2
HRPSEY656,ARAP_BADDEBTS_OCCU,I_ARAP_OCCU001,NONUNIQUE,PK_ORG,3
HRPSEY656,ARAP_BADDEBTS_OCCU,PK_P_BADDEBTS_OCCU,UNIQUE,PK_BADDEBTS_OCCU,1
HRPSEY656,ARAP_BADDEBTS_RECE,I_ARAP_RECE,NONUNIQUE,PK_BADDEBTS_RECH,1
HRPSEY656,ARAP_BADDEBTS_RECE,I_ARAP_RECE,NONUNIQUE,PK_GROUP,2
HRPSEY656,ARAP_BADDEBTS_RECE,I_ARAP_RECE,NONUNIQUE,PK_ORG,3
HRPSEY656,ARAP_BADDEBTS_RECE,PK_P_BADDEBTS_RECE,UNIQUE,PK_BADDEBTS_RECE,1
HRPSEY656,ARAP_BADDEBTS_RECH,I_ARAP_RECH001,NONUNIQUE,PK_GROUP,1
HRPSEY656,ARAP_BADDEBTS_RECH,I_ARAP_RECH001,NONUNIQUE,PK_ORG,2
HRPSEY656,ARAP_BADDEBTS_RECH,I_ARAP_RECH001,NONUNIQUE,BUSIDATE,3
HRPSEY656,ARAP_BADDEBTS_RECH,I_ARAP_RECH002,NONUNIQUE,PK_GROUP,1
HRPSEY656,ARAP_BADDEBTS_RECH,I_ARAP_RECH002,NONUNIQUE,PK_ORG,2
HRPSEY656,ARAP_BADDEBTS_RECH,I_ARAP_RECH002,NONUNIQUE,BUSIYEAR,3
HRPSEY656,ARAP_BADDEBTS_RECH,I_ARAP_RECH002,NONUNIQUE,BUSIPERIOD,4
HRPSEY656,ARAP_BADDEBTS_RECH,I_ARAP_RECH002,NONUNIQUE,BUSINO,5
HRPSEY656,ARAP_BADDEBTS_RECH,PK_P_BADDEBTS_RECH,UNIQUE,PK_BADDEBTS_RECH,1
HRPSEY656,ARAP_BALANCE,IDX_ARAP_BAL1,NONUNIQUE,PK_ORG,1
HRPSEY656,ARAP_BALANCE,IDX_ARAP_BAL1,NONUNIQUE,ACCPERIOD,2
HRPSEY656,ARAP_BALANCE,IDX_ARAP_BAL1,NONUNIQUE,CUSTOMER,3
HRPSEY656,ARAP_BALANCE,IDX_ARAP_BAL2,NONUNIQUE,PK_ORG,1
HRPSEY656,ARAP_BALANCE,IDX_ARAP_BAL2,NONUNIQUE,ACCPERIOD,2
HRPSEY656,ARAP_BALANCE,IDX_ARAP_BAL2,NONUNIQUE,SUPPLIER,3
HRPSEY656,ARAP_BALANCE,IDX_ARAP_BAL_MD5,UNIQUE,COMPONDMD5,1
HRPSEY656,ARAP_BALANCE,PK_ARAP_BALANCE,UNIQUE,PK_BALANCE,1
HRPSEY656,ARAP_BCMAP,PK_ARAP_BCMAP,UNIQUE,BCMAPID,1
HRPSEY656,ARAP_BILLCONFER,PK_ARAP_BILLCONFER,UNIQUE,PK_BCONFER,1
HRPSEY656,ARAP_BILLMAP,I_ARAP_BILLMAP001,NONUNIQUE,S_ITEMID,1
HRPSEY656,ARAP_BILLMAP,I_ARAP_BILLMAP001,NONUNIQUE,T_ITEMID,2
HRPSEY656,ARAP_BILLMAP,I_ARAP_BILLMAP002,NONUNIQUE,S_TERMID,1
HRPSEY656,ARAP_BILLMAP,I_ARAP_BILLMAP002,NONUNIQUE,T_TERMID,2
HRPSEY656,ARAP_BILLMAP,I_ARAP_BILLMAP003,NONUNIQUE,S_BILLID,1
HRPSEY656,ARAP_BILLMAP,I_ARAP_BILLMAP004,NONUNIQUE,T_BILLID,1
HRPSEY656,ARAP_BILLMAP,PK_ARAP_BILLMAP,UNIQUE,PK_BILLMAP,1
HRPSEY656,ARAP_BILLTYPE,PK_ARAP_BILLTYPE,UNIQUE,PK_BILLTYPE,1
HRPSEY656,ARAP_BUSIDATA,ARAP_BUSIDATA_PK_BILL,NONUNIQUE,PK_BILL,1
HRPSEY656,ARAP_BUSIDATA,ARAP_BUSIDATA_PK_ITEM,NONUNIQUE,PK_ITEM,1
HRPSEY656,ARAP_BUSIDATA,ARAP_BUSIDATA_PK_TERMITEM,NONUNIQUE,PK_TERMITEM,1
HRPSEY656,ARAP_BUSIDATA,I_ARAP_BUSIDATA001,NONUNIQUE,PK_ORG,1
HRPSEY656,ARAP_BUSIDATA,I_ARAP_BUSIDATA001,NONUNIQUE,PK_BILLTYPE,2
HRPSEY656,ARAP_BUSIDATA,I_ARAP_BUSIDATA001,NONUNIQUE,OBJTYPE,3
HRPSEY656,ARAP_BUSIDATA,I_ARAP_BUSIDATA001,NONUNIQUE,PK_CURRTYPE,4
HRPSEY656,ARAP_BUSIDATA,I_ARAP_BUSIDATA001,NONUNIQUE,BILLDATE,5
HRPSEY656,ARAP_BUSIDATA,I_ARAP_BUSIDATA001,NONUNIQUE,PK_TRADETYPEID,6
HRPSEY656,ARAP_BUSIDATA,I_ARAP_BUSIDATA002,NONUNIQUE,PK_ORG,1
HRPSEY656,ARAP_BUSIDATA,I_ARAP_BUSIDATA002,NONUNIQUE,CUSTOMER,2
HRPSEY656,ARAP_BUSIDATA,I_ARAP_BUSIDATA003,NONUNIQUE,PK_ORG,1
HRPSEY656,ARAP_BUSIDATA,I_ARAP_BUSIDATA003,NONUNIQUE,PK_DEPTID,2
HRPSEY656,ARAP_BUSIDATA,I_ARAP_BUSIDATA004,NONUNIQUE,PK_ORG,1
HRPSEY656,ARAP_BUSIDATA,I_ARAP_BUSIDATA004,NONUNIQUE,PK_PSNDOC,2
HRPSEY656,ARAP_BUSIDATA,I_ARAP_BUSIDATA005,NONUNIQUE,PK_ORG,1
HRPSEY656,ARAP_BUSIDATA,I_ARAP_BUSIDATA005,NONUNIQUE,SUPPLIER,2
HRPSEY656,ARAP_BUSIDATA,I_ARAP_BUSIDATA006,NONUNIQUE,SRC_ITEMID,1
HRPSEY656,ARAP_BUSIDATA,I_ARAP_BUSIDATA_SRC,NONUNIQUE,SRC_BILLID,1
HRPSEY656,ARAP_BUSIDATA,PK_ARAP_BUSIDATA,UNIQUE,PK_BUSIDATA,1
HRPSEY656,ARAP_DEBTSTRANSFER,I_DEBTTRANSFER_001,NONUNIQUE,PK_ORG,1
HRPSEY656,ARAP_DEBTSTRANSFER,I_DEBTTRANSFER_001,NONUNIQUE,BUSIDATE,2
HRPSEY656,ARAP_DEBTSTRANSFER,I_DEBTTRANSFER_001,NONUNIQUE,OUTOBJ,3
HRPSEY656,ARAP_DEBTSTRANSFER,I_DEBTTRANSFER_002,NONUNIQUE,PK_BILL,1
HRPSEY656,ARAP_DEBTSTRANSFER,I_DEBTTRANSFER_002,NONUNIQUE,PK_ITEM,2
HRPSEY656,ARAP_DEBTSTRANSFER,I_DEBTTRANSFER_002,NONUNIQUE,PK_TERMITEM,3
HRPSEY656,ARAP_DEBTSTRANSFER,I_DEBTTRANSFER_003,NONUNIQUE,PK_HISDATA,1
HRPSEY656,ARAP_DEBTSTRANSFER,I_DEBTTRANSFER_004,NONUNIQUE,PK_ORG,1
HRPSEY656,ARAP_DEBTSTRANSFER,I_DEBTTRANSFER_004,NONUNIQUE,BUSINO,2
HRPSEY656,ARAP_DEBTSTRANSFER,PK_P_DEBTSTRANSFER,UNIQUE,PK_DEBTSTRANSFER,1
HRPSEY656,ARAP_DSTLCASE,PK_ARAP_DSTLCASE,UNIQUE,PK_DSTLCASE,1
HRPSEY656,ARAP_DSTLCASEFACTOR,PK__DSTLCASEFACTOR,UNIQUE,PK_DSTLCASEFACTOR,1
HRPSEY656,ARAP_DSTLCASERATE,PK_AP_DSTLCASERATE,UNIQUE,PK_DSTLCASERATE,1
HRPSEY656,ARAP_DSTLCASE_B,PK_ARAP_DSTLCASE_B,UNIQUE,PK_DSTLCASE_B,1
HRPSEY656,ARAP_DSTLCASE_B_B,PK_AP_DSTLCASE_B_B,UNIQUE,PK_DSTLCASE_B_B,1
HRPSEY656,ARAP_DSTLFACTOR,PK_ARAP_DSTLFACTOR,UNIQUE,PK_DSTLFACTOR,1
HRPSEY656,ARAP_DSTLFACTORVALUE,PK_DSTLFACTORVALUE,UNIQUE,PK_DSTLFACTORVALUE,1
HRPSEY656,ARAP_GOLDTAXFOMAT,PK_ARAP_GTAXFOMAT,UNIQUE,PK_GOLDTAXFORMAT,1
HRPSEY656,ARAP_NOTICE,PK_ARAP_NOTICE,UNIQUE,PK_NOTICE,1
HRPSEY656,ARAP_NOTICE_B,PK_ARAP_NOTICE_B,UNIQUE,PK_NOTICE_B,1
HRPSEY656,ARAP_PARAM,PK_ARAP_PARAM,UNIQUE,PARAM_PK,1
HRPSEY656,ARAP_TALLY,IDX_TALLY_1,NONUNIQUE,CUSTOMER,1
HRPSEY656,ARAP_TALLY,IDX_TALLY_1,NONUNIQUE,TALLYDATE,2
HRPSEY656,ARAP_TALLY,IDX_TALLY_1,NONUNIQUE,PK_ORG,3
HRPSEY656,ARAP_TALLY,IDX_TALLY_BILL,NONUNIQUE,PK_BILL,1
HRPSEY656,ARAP_TALLY,IDX_TALLY_BILLDATE,NONUNIQUE,PK_ORG,1
HRPSEY656,ARAP_TALLY,IDX_TALLY_BILLDATE,NONUNIQUE,BILLDATE,2
HRPSEY656,ARAP_TALLY,IDX_TALLY_BILLDATE,NONUNIQUE,BILLCLASS,3
HRPSEY656,ARAP_TALLY,IDX_TALLY_BILLITEM,NONUNIQUE,PK_ITEM,1
HRPSEY656,ARAP_TALLY,IDX_TALLY_BUSI,NONUNIQUE,PK_BUSIDATA,1
HRPSEY656,ARAP_TALLY,IDX_TALLY_CUS,NONUNIQUE,PK_ORG,1
HRPSEY656,ARAP_TALLY,IDX_TALLY_CUS,NONUNIQUE,CUSTOMER,2
HRPSEY656,ARAP_TALLY,IDX_TALLY_DEALNUM,NONUNIQUE,PK_DEALNUM,1
HRPSEY656,ARAP_TALLY,IDX_TALLY_ORG,NONUNIQUE,PK_ORG,1
HRPSEY656,ARAP_TALLY,IDX_TALLY_ORG,NONUNIQUE,PK_CURRTYPE,2
HRPSEY656,ARAP_TALLY,IDX_TALLY_SUP,NONUNIQUE,PK_ORG,1
HRPSEY656,ARAP_TALLY,IDX_TALLY_SUP,NONUNIQUE,SUPPLIER,2
HRPSEY656,ARAP_TALLY,IDX_TALLY_TALLYDATE,NONUNIQUE,PK_ORG,1
HRPSEY656,ARAP_TALLY,IDX_TALLY_TALLYDATE,NONUNIQUE,TALLYDATE,2
HRPSEY656,ARAP_TALLY,PK_ARAP_TALLY,UNIQUE,PK_TALLY,1
HRPSEY656,ARAP_TALLY_AGR,IDX_TALLY_AGR_BILL,NONUNIQUE,PK_BILL,1
HRPSEY656,ARAP_TALLY_AGR,IDX_TALLY_AGR_BILLITEM,NONUNIQUE,PK_ITEM,1
HRPSEY656,ARAP_TALLY_AGR,IDX_TALLY_AGR_BUSI,NONUNIQUE,PK_BUSIDATA,1
HRPSEY656,ARAP_TALLY_AGR,IDX_TALLY_AGR_DEALNUM,NONUNIQUE,PK_DEALNUM,1
HRPSEY656,ARAP_TALLY_AGR,IDX_TALLY_AGR_EXPDATE,NONUNIQUE,PK_ORG,1
HRPSEY656,ARAP_TALLY_AGR,IDX_TALLY_AGR_EXPDATE,NONUNIQUE,EXPIREDATE,2
HRPSEY656,ARAP_TALLY_AGR,IDX_TALLY_AGR_TALLYPK,NONUNIQUE,PK_TALLY,1
HRPSEY656,ARAP_TALLY_AGR,PK_ARAP_TALLY_AGR,UNIQUE,PK_TALLY_AGR,1
HRPSEY656,ARAP_TALLY_ALL,IDX_TALLY_ALL_BILL,NONUNIQUE,PK_BILL,1
HRPSEY656,ARAP_TALLY_ALL,IDX_TALLY_ALL_BILLITEM,NONUNIQUE,PK_ITEM,1
HRPSEY656,ARAP_TALLY_ALL,IDX_TALLY_ALL_TALLYPK,NONUNIQUE,PK_TALLY,1
HRPSEY656,ARAP_TALLY_ALL,PK_ARAP_TALLY_ALL,UNIQUE,PK_TALLY_ALL,1
HRPSEY656,ARAP_TERMITEM,ARAP_FB_PK,NONUNIQUE,PK_ITEM,1
HRPSEY656,ARAP_TERMITEM,ARAP_ZB_PK,NONUNIQUE,PK_BILL,1
HRPSEY656,ARAP_TERMITEM,PK_ARAP_TERMITEM,UNIQUE,PK_TERMITEM,1
HRPSEY656,ARAP_TRANSFER_H,I_TRANSFER_H_001,NONUNIQUE,PK_ORG,1
HRPSEY656,ARAP_TRANSFER_H,I_TRANSFER_H_001,NONUNIQUE,BUSIDATE,2
HRPSEY656,ARAP_TRANSFER_H,I_TRANSFER_H_001,NONUNIQUE,OUTOBJ,3
HRPSEY656,ARAP_TRANSFER_H,I_TRANSFER_H_004,NONUNIQUE,PK_ORG,1
HRPSEY656,ARAP_TRANSFER_H,I_TRANSFER_H_004,NONUNIQUE,BUSINO,2
HRPSEY656,ARAP_TRANSFER_H,PK_ARAP_TRANSFER_H,UNIQUE,PK_TRANSFER_H,1
HRPSEY656,ARAP_VERIFY,I_ARAP_VERIFY_001,NONUNIQUE,PK_ORG,1
HRPSEY656,ARAP_VERIFY,I_ARAP_VERIFY_001,NONUNIQUE,BUSIDATE,2
HRPSEY656,ARAP_VERIFY,I_ARAP_VERIFY_001,NONUNIQUE,CREATOR,3
HRPSEY656,ARAP_VERIFY,I_ARAP_VERIFY_002,NONUNIQUE,PK_ORG,1
HRPSEY656,ARAP_VERIFY,I_ARAP_VERIFY_002,NONUNIQUE,BUSINO,2
HRPSEY656,ARAP_VERIFY,I_ARAP_VERIFY_002,NONUNIQUE,BUSIDATE,3
HRPSEY656,ARAP_VERIFY,PK_ARAP_VERIFY,UNIQUE,PK_VERIFY,1
HRPSEY656,ARAP_VERIFYDETAIL,I_ARAP_VERIFYDETAIL_BUSINO,NONUNIQUE,BUSINO,1
HRPSEY656,ARAP_VERIFYDETAIL,I_AR_VERIFYD_001,NONUNIQUE,PK_ORG,1
HRPSEY656,ARAP_VERIFYDETAIL,I_AR_VERIFYD_001,NONUNIQUE,BUSIDATE,2
HRPSEY656,ARAP_VERIFYDETAIL,I_AR_VERIFYD_001,NONUNIQUE,CREATOR,3
HRPSEY656,ARAP_VERIFYDETAIL,I_AR_VERIFYD_002,NONUNIQUE,PK_ORG,1
HRPSEY656,ARAP_VERIFYDETAIL,I_AR_VERIFYD_002,NONUNIQUE,BUSINO,2
HRPSEY656,ARAP_VERIFYDETAIL,I_AR_VERIFYD_003,NONUNIQUE,PK_ORG,1
HRPSEY656,ARAP_VERIFYDETAIL,I_AR_VERIFYD_003,NONUNIQUE,BUSIDATE,2
HRPSEY656,ARAP_VERIFYDETAIL,I_AR_VERIFYD_003,NONUNIQUE,CUSTOMER,3
HRPSEY656,ARAP_VERIFYDETAIL,I_AR_VERIFYD_004,NONUNIQUE,PK_ORG,1
HRPSEY656,ARAP_VERIFYDETAIL,I_AR_VERIFYD_004,NONUNIQUE,BUSIDATE,2
HRPSEY656,ARAP_VERIFYDETAIL,I_AR_VERIFYD_004,NONUNIQUE,SUPPLIER,3
HRPSEY656,ARAP_VERIFYDETAIL,I_AR_VERIFYD_005,NONUNIQUE,PK_ORG,1
HRPSEY656,ARAP_VERIFYDETAIL,I_AR_VERIFYD_005,NONUNIQUE,BUSIDATE,2
HRPSEY656,ARAP_VERIFYDETAIL,I_AR_VERIFYD_005,NONUNIQUE,PK_DEPTID,3
HRPSEY656,ARAP_VERIFYDETAIL,I_AR_VERIFYD_006,NONUNIQUE,PK_ORG,1
HRPSEY656,ARAP_VERIFYDETAIL,I_AR_VERIFYD_006,NONUNIQUE,BUSIDATE,2
HRPSEY656,ARAP_VERIFYDETAIL,I_AR_VERIFYD_006,NONUNIQUE,PK_PSNDOC,3
HRPSEY656,ARAP_VERIFYDETAIL,I_AR_VERIFYD_007,NONUNIQUE,PK_VERIFY,1
HRPSEY656,ARAP_VERIFYDETAIL,I_AR_VERIFYD_008,NONUNIQUE,PK_BUSIDATA,1
HRPSEY656,ARAP_VERIFYDETAIL,I_AR_VERIFYD_009,NONUNIQUE,PK_BILL,1
HRPSEY656,ARAP_VERIFYDETAIL,I_AR_VERIFYD_009,NONUNIQUE,PK_TERMITEM,2
HRPSEY656,ARAP_VERIFYDETAIL,I_VERIFYD_PK_ITEM,NONUNIQUE,PK_ITEM,1
HRPSEY656,ARAP_VERIFYDETAIL,PK_AP_VERIFYDETAIL,UNIQUE,PK_VERIFYDETAIL,1
HRPSEY656,ARAP_VERIFY_FA,PK_ARAP_VERIFY_FA,UNIQUE,PK_VERIFY_FA,1
HRPSEY656,AREACL_TEMP,I_AREACL_TEMP_0,NONUNIQUE,CODE,1
HRPSEY656,AREACL_TEMP,I_AREACL_TEMP_0,NONUNIQUE,NAME,2
HRPSEY656,AR_ESTIRECBILL,ESTAR_BILLDATE,NONUNIQUE,PK_ORG,1
HRPSEY656,AR_ESTIRECBILL,ESTAR_BILLDATE,NONUNIQUE,BILLDATE,2
HRPSEY656,AR_ESTIRECBILL,ESTAR_BILLNO,NONUNIQUE,BILLNO,1
HRPSEY656,AR_ESTIRECBILL,PK_AR_ESTIRECBILL,UNIQUE,PK_ESTIRECBILL,1
HRPSEY656,AR_ESTIRECITEM,ESTARITEM_PID,NONUNIQUE,PK_ESTIRECBILL,1
HRPSEY656,AR_ESTIRECITEM,ESTARITEM_SRCBILLID,NONUNIQUE,SRC_BILLID,1
HRPSEY656,AR_ESTIRECITEM,ESTARITEM_SRCITEMID,NONUNIQUE,SRC_ITEMID,1
HRPSEY656,AR_ESTIRECITEM,ESTARITEM_TOPBILLID,NONUNIQUE,TOP_BILLID,1
HRPSEY656,AR_ESTIRECITEM,ESTARITEM_TOPITEMID,NONUNIQUE,TOP_ITEMID,1
HRPSEY656,AR_ESTIRECITEM,PK_AR_ESTIRECITEM,UNIQUE,PK_ESTIRECITEM,1
HRPSEY656,AR_GATHERBILL,AR_GATHERBILL_BILLDATE,NONUNIQUE,PK_ORG,1
HRPSEY656,AR_GATHERBILL,AR_GATHERBILL_BILLDATE,NONUNIQUE,BILLDATE,2
HRPSEY656,AR_GATHERBILL,AR_GATHERBILL_BILLNO,NONUNIQUE,BILLNO,1
HRPSEY656,AR_GATHERBILL,PK_AR_GATHERBILL,UNIQUE,PK_GATHERBILL,1
HRPSEY656,AR_GATHERITEM,AR_GATHERITEM_ORDERCUBASDOC,NONUNIQUE,SETT_ORG,1
HRPSEY656,AR_GATHERITEM,AR_GATHERITEM_ORDERCUBASDOC,NONUNIQUE,PURCHASEORDER,2
HRPSEY656,AR_GATHERITEM,AR_GATHERITEM_ORDERCUBASDOC,NONUNIQUE,CUSTOMER,3
HRPSEY656,AR_GATHERITEM,AR_GATHERITEM_PID,NONUNIQUE,PK_GATHERBILL,1
HRPSEY656,AR_GATHERITEM,AR_GATHERITEM_PRODLINE,NONUNIQUE,PK_ORG,1
HRPSEY656,AR_GATHERITEM,AR_GATHERITEM_PRODLINE,NONUNIQUE,PRODUCTLINE,2
HRPSEY656,AR_GATHERITEM,AR_GATHERITEM_SRCITEMID,NONUNIQUE,SRC_ITEMID,1
HRPSEY656,AR_GATHERITEM,AR_GATHERITEM_TOPBILLID,NONUNIQUE,TOP_BILLID,1
HRPSEY656,AR_GATHERITEM,AR_GATHERITEM_TOPITEMID,NONUNIQUE,TOP_ITEMID,1
HRPSEY656,AR_GATHERITEM,PK_AR_GATHERITEM,UNIQUE,PK_GATHERITEM,1
HRPSEY656,AR_RECBILL,AR_RECBILL_BILLDATE,NONUNIQUE,PK_ORG,1
HRPSEY656,AR_RECBILL,AR_RECBILL_BILLDATE,NONUNIQUE,BILLDATE,2
HRPSEY656,AR_RECBILL,AR_RECBILL_BILLNO,NONUNIQUE,BILLNO,1
HRPSEY656,AR_RECBILL,PK_AR_RECBILL,UNIQUE,PK_RECBILL,1
