view,from_table,from_column,to_table,to_column,condition,source,confidence
EMR_DISCHARGE_RECORD_DIAGNOSIS,HIS.DIAGNOSIS,PATIENT_ID,HIS.PAT_VISIT,PATIENT_ID,T.PATIENT_ID = T1.PATIENT_ID,ods_view_ddl_static_parse,static
EMR_DISCHARGE_RECORD_DIAGNOSIS,HIS.DIAGNOSIS,VISIT_ID,HIS.PAT_VISIT,VISIT_ID,T.VISIT_ID = T1.VISIT_ID,ods_view_ddl_static_parse,static
EMR_DISCHARGE_RECORD_DIAGNOSIS,HIS.DIAGNOSIS,PATIENT_ID,HIS.PAT_MASTER_INDEX,PATIENT_ID,T.PATIENT_ID = T2.PATIENT_ID,ods_view_ddl_static_parse,static
EMR_HOS_CHANGE_MAJOR_RECORD,MTL.EPR_INPATIENT_DOCINDEX,P_INPATIENT_NO,HIS.PAT_MASTER_INDEX,INP_NO,T.P_INPATIENT_NO = TT.INP_NO,ods_view_ddl_static_parse,static
EMR_HOS_CHANGE_MAJOR_RECORD,HIS.PAT_VISIT,PATIENT_ID,HIS.PAT_MASTER_INDEX,PATIENT_ID,PV.PATIENT_ID = TT.PATIENT_ID,ods_view_ddl_static_parse,static
EMR_HOS_CHANGE_MAJOR_RECORD,HIS.PAT_VISIT,VISIT_ID,MTL.EPR_INPATIENT_DOCINDEX,P_INPATIENT_TIMES,PV.VISIT_ID = T.P_INPATIENT_TIMES,ods_view_ddl_static_parse,static
EMR_HOS_CHANGE_MAJOR_RECORD,MTL.EPR_INPATIENT_DOCINDEX,UHID,MTL.EPR_INPATIENT,UHID,T.UHID = T1.UHID,ods_view_ddl_static_parse,static
EMR_HOS_CHANGE_MAJOR_RECORD,MTL.EMRSD42,段落编号,MTL.EPR_INPATIENT,ID,T3.段落编号 = T1.ID,ods_view_ddl_static_parse,static
EMR_HOS_CHANGE_MAJOR_RECORD,MTL.EMRSD_CONTENT,UHID,MTL.EPR_INPATIENT_DOCINDEX,UHID,T4.UHID = T.UHID,ods_view_ddl_static_parse,static
EMR_HOS_CHANGE_MAJOR_RECORD,MTL.EMRSD_CONTENT,段落编号,MTL.EPR_INPATIENT,ID,T4.段落编号 = T1.ID,ods_view_ddl_static_parse,static
EMR_HOS_CHANGE_MAJOR_RECORD,HIS.DIAGNOSIS,PATIENT_ID,HIS.PAT_MASTER_INDEX,PATIENT_ID,D.PATIENT_ID = TT.PATIENT_ID,ods_view_ddl_static_parse,static
EMR_HOS_CHANGE_MAJOR_RECORD,HIS.DIAGNOSIS,VISIT_ID,MTL.EPR_INPATIENT_DOCINDEX,P_INPATIENT_TIMES,D.VISIT_ID = T.P_INPATIENT_TIMES,ods_view_ddl_static_parse,static
EXAM_REPORT,PACS.EXAMINFO,PATIENTVARCHARRAID,PACS.PATIENTINFO,PATIENTINTRAID,PEI.PATIENTVARCHARRAID = PPI.PATIENTINTRAID,ods_view_ddl_static_parse,static
EXAM_REPORT,PACS.EXAMINFO,PROCEDURESTEPID,PACS.PROCEDURESTEPINFO,PROCEDURESTEPID,PEI.PROCEDURESTEPID = PPS.PROCEDURESTEPID,ods_view_ddl_static_parse,static
EXAM_REPORT,PACS.PROCEDURESTEPINFO,PROCEDUREID,PACS.PROCEDUREINFO,PROCEDUREID,PPS.PROCEDUREID = PP.PROCEDUREID,ods_view_ddl_static_parse,static
EXAM_REPORT,PACS.EXAMINFO,REPORTID,PACS.REPORT,REPORTID,PEI.REPORTID = PR.REPORTID,ods_view_ddl_static_parse,static
INPAT_LIST,HIS.PATS_IN_HOSPITAL,DEPT_CODE,HIS.DEPT_DICT,DEPT_CODE,A.DEPT_CODE = KS.DEPT_CODE,ods_view_ddl_static_parse,static
INPAT_LIST,HIS.PATS_IN_HOSPITAL,WARD_CODE,HIS.DEPT_DICT,DEPT_CODE,A.WARD_CODE = KS.DEPT_CODE,ods_view_ddl_static_parse,static
INPAT_LIST,HIS.PATS_IN_HOSPITAL,PATIENT_ID,HIS.PAT_MASTER_INDEX,PATIENT_ID,A.PATIENT_ID = B.PATIENT_ID,ods_view_ddl_static_parse,static
INP_INFO114,YDHL.MCS_PATIENT_ALLERY_HISTORY,PATIENT_ID,HIS.ORDERS,PATIENT_ID,A.PATIENT_ID = HL.PATIENT_ID,ods_view_ddl_static_parse,static
INP_INFO114,YDHL.MCS_PATIENT_ALLERY_HISTORY,VISIT_ID,HIS.ORDERS,VISIT_ID,A.VISIT_ID = HL.VISIT_ID,ods_view_ddl_static_parse,static
INP_INFO114,HIS.STAFF_DICT,EMP_NO,YDHL.MCS_PATIENT_ALLERY_HISTORY,DOCTOR_IN_CHARGE,SD.EMP_NO = A.DOCTOR_IN_CHARGE,ods_view_ddl_static_parse,static
INP_INFO114,HIS.STAFF_DICT,EMP_NO,HIS.PAT_VISIT,DUTY_NURSE,YG.EMP_NO = C.DUTY_NURSE,ods_view_ddl_static_parse,static
INP_INFO114,YDHL.MCS_PATIENT_ALLERY_HISTORY,PATIENT_ID,HIS.PAT_MASTER_INDEX,PATIENT_ID,A.PATIENT_ID = B.PATIENT_ID,ods_view_ddl_static_parse,static
INP_INFO114,YDHL.MCS_PATIENT_ALLERY_HISTORY,PATIENT_ID,HIS.PAT_VISIT,PATIENT_ID,A.PATIENT_ID = C.PATIENT_ID,ods_view_ddl_static_parse,static
INP_INFO114,YDHL.MCS_PATIENT_ALLERY_HISTORY,VISIT_ID,HIS.PAT_VISIT,VISIT_ID,A.VISIT_ID = C.VISIT_ID,ods_view_ddl_static_parse,static
INP_INFO114,YDHL.MCS_PATIENT_ALLERY_HISTORY,PATIENT_UID,HIS.PAT_MASTER_INDEX,PAT_INDEX_NO,A.PATIENT_UID = B.PAT_INDEX_NO,ods_view_ddl_static_parse,static
JC_DETAIL,HIS.STAFF_DICT,NAME,PACS.EXAMINFO,EXAMTECHNICIANNAME,Y.NAME = PE.EXAMTECHNICIANNAME,ods_view_ddl_static_parse,static
JC_DETAIL,HIS.STAFF_DICT,NAME,PACS.EXAMINFO,POSTEXAMREPORTERNAME,Y.NAME = PE.POSTEXAMREPORTERNAME,ods_view_ddl_static_parse,static
JC_DETAIL,HIS.STAFF_DICT,NAME,PACS.EXAMINFO,POSTEXAMAPPROVENAME,Y.NAME = PE.POSTEXAMAPPROVENAME,ods_view_ddl_static_parse,static
JC_DETAIL,HIS.STAFF_DICT,NAME,NJ.BHOSCHECKUS,REPORTDR,Y.NAME = BH.REPORTDR,ods_view_ddl_static_parse,static
JC_DETAIL,HIS.STAFF_DICT,NAME,NJ.BHOSCHECKUS,RECORDDR,Y.NAME = BH.RECORDDR,ods_view_ddl_static_parse,static
JC_DETAIL,HIS.STAFF_DICT,NAME,XD.STUDY_TBL,UPDATE_USER,Y.NAME = ST.UPDATE_USER,ods_view_ddl_static_parse,static
JC_DETAIL,HIS.STAFF_DICT,NAME,XD.REPORT_TBL,CONFIRM_DOCTOR,Y.NAME = RT.CONFIRM_DOCTOR,ods_view_ddl_static_parse,static
JC_DETAIL,XD.STUDY_TBL,STUDY_SEQ,XD.REPORT_TBL,STUDY_SEQ,ST.STUDY_SEQ = RT.STUDY_SEQ,ods_view_ddl_static_parse,static
JY_DETAIL,HIS.ORDERS,NAME,LIS.VIEW_PTBH,生成人,A.NAME = A1.生成人,ods_view_ddl_static_parse,static
JY_DETAIL,HIS.ORDERS,APP_NO,LIS.VIEW_PTBH,申请单号,A.APP_NO = A1.申请单号,ods_view_ddl_static_parse,static
JY_DETAIL,HIS.ORDERS,PATIENT_ID,LIS.VIEW_PTBH,患者ID,A.PATIENT_ID = A1.患者ID,ods_view_ddl_static_parse,static
JY_DETAIL,HIS.ORDERS,NAME,LIS.VIEW_PTBH,采样人,A.NAME = A1.采样人,ods_view_ddl_static_parse,static
JY_DETAIL,HIS.ORDERS,NAME,LIS.VIEW_PTBH,送出人,A.NAME = A1.送出人,ods_view_ddl_static_parse,static
JY_DETAIL,HIS.ORDERS,NAME,LIS.VIEW_PTBH,接收人,A.NAME = A1.接收人,ods_view_ddl_static_parse,static
JY_DETAIL,HIS.ORDERS,NAME,LIS.VIEW_PTBH,录入人,A.NAME = A1.录入人,ods_view_ddl_static_parse,static
JY_DETAIL,HIS.ORDERS,NAME,LIS.VIEW_PTBH,审核人,A.NAME = A1.审核人,ods_view_ddl_static_parse,static
KFY_DETAIL,HIS.STAFF_DICT,NAME,HIS.INP_BILL_DETAIL,DOCTOR,Y.NAME = A.DOCTOR,ods_view_ddl_static_parse,static
KFY_DETAIL,HIS.STAFF_DICT,NAME,HIS.INP_BILL_DETAIL,PROCESSING_NURSE,Y.NAME = A.PROCESSING_NURSE,ods_view_ddl_static_parse,static
KFY_DETAIL,HIS.STAFF_DICT,NAME,HIS.INP_BILL_DETAIL,NURSE,Y.NAME = A.NURSE,ods_view_ddl_static_parse,static
LAB_REPORT,LIS.LAB_REPORT,REPORTID,LIS.LAB_RESULT,REPORTID,LAB.REPORTID = LAR.REPORTID,ods_view_ddl_static_parse,static
LAB_REPORT,LIS.LAB_REPORT,REQ_DEPTNO,HIS.DEPT_DICT,DEPT_CODE,LAB.REQ_DEPTNO = HIS.DEPT_CODE,ods_view_ddl_static_parse,static
PAT_VIEW,HIS.PAT_VISIT,DEPT_ADMISSION_TO,HIS.DEPT_DICT,DEPT_CODE,T.DEPT_ADMISSION_TO = KS.DEPT_CODE,ods_view_ddl_static_parse,static
PAT_VIEW,HIS.PAT_VISIT,DISCHARGE_WARD_CODE,HIS.DEPT_DICT,DEPT_CODE,T.DISCHARGE_WARD_CODE = KS.DEPT_CODE,ods_view_ddl_static_parse,static
PAT_VIEW,HIS.PATS_IN_HOSPITAL,PATIENT_ID,HIS.PAT_VISIT,PATIENT_ID,P.PATIENT_ID = T.PATIENT_ID,ods_view_ddl_static_parse,static
PAT_VIEW,HIS.PATS_IN_HOSPITAL,VISIT_ID,HIS.PAT_VISIT,VISIT_ID,P.VISIT_ID = T.VISIT_ID,ods_view_ddl_static_parse,static
PAT_VIEW,HIS.BEDPATS_IN_HOSPITAL,PATIENT_ID,HIS.PAT_VISIT,PATIENT_ID,CW.PATIENT_ID = T.PATIENT_ID,ods_view_ddl_static_parse,static
PAT_VIEW,HIS.BEDPATS_IN_HOSPITAL,VISIT_ID,HIS.PAT_VISIT,VISIT_ID,CW.VISIT_ID = T.VISIT_ID,ods_view_ddl_static_parse,static
PAT_VIEW,HIS.PAT_VISIT,PATIENT_ID,HIS.PAT_MASTER_INDEX,PATIENT_ID,T.PATIENT_ID = SS.PATIENT_ID,ods_view_ddl_static_parse,static
PAT_VIEW,HIS.CLINIC_MASTER,VISIT_DEPT,HIS.DEPT_DICT,DEPT_CODE,A.VISIT_DEPT = KS.DEPT_CODE,ods_view_ddl_static_parse,static
PAT_VIEW,HIS.CLINIC_MASTER,PATIENT_ID,HIS.PAT_MASTER_INDEX,PATIENT_ID,A.PATIENT_ID = B.PATIENT_ID,ods_view_ddl_static_parse,static
PL_SFXMMX,HIS.INP_BILL_DETAIL,DOCTOR_USER,HIS.STAFF_DICT,EMP_NO,A.DOCTOR_USER = SD.EMP_NO,ods_view_ddl_static_parse,static
PL_SFXMMX,HIS.STAFF_DICT,NAME,HIS.INP_BILL_DETAIL,PERFORM_DOCTOR,T.NAME = A.PERFORM_DOCTOR,ods_view_ddl_static_parse,static
PL_SFXMMX,HIS.DOCTOR_GROUP,DOCTOR,HIS.INP_BILL_DETAIL,ORDER_DOCTOR,DDD.DOCTOR = A.ORDER_DOCTOR,ods_view_ddl_static_parse,static
PL_SFXMMX,HIS.STAFF_GROUP_DICT,GROUP_CODE,HIS.INP_BILL_DETAIL,ORDER_GROUP,EEE.GROUP_CODE = A.ORDER_GROUP,ods_view_ddl_static_parse,static
PL_SFXMMX,HIS.DOCTOR_GROUP,ORDER_GROUP,HIS.STAFF_GROUP_DICT,GROUP_CODE,DDD.ORDER_GROUP = EEE.GROUP_CODE,ods_view_ddl_static_parse,static
PL_SFXMMX,HIS.DOCTOR_GROUP,GROUP_CODE,HIS.INP_BILL_DETAIL,PERFORM_GROUP,S.GROUP_CODE = A.PERFORM_GROUP,ods_view_ddl_static_parse,static
PL_SFXMMX,HIS.DOCTOR_GROUP,GROUP_CODE,HIS.INP_BILL_DETAIL,PERFORMED_BY,S.GROUP_CODE = A.PERFORMED_BY,ods_view_ddl_static_parse,static
PL_SFXMMX,HIS.DOCTOR_GROUP,GROUP_CODE,HIS.INP_BILL_DETAIL,ORDER_GROUP,S.GROUP_CODE = A.ORDER_GROUP,ods_view_ddl_static_parse,static
PL_SFXMMX,HIS.RECK_ITEM_CLASS_DICT,CLASS_CODE,HIS.INP_BILL_DETAIL,CLASS_ON_RECKONING,R.CLASS_CODE = A.CLASS_ON_RECKONING,ods_view_ddl_static_parse,static
PL_SFXMMX,HIS.DEPT_DICT,ORDER_GROUP,HIS.STAFF_GROUP_DICT,GROUP_CODE,BB.ORDER_GROUP = CCC.GROUP_CODE,ods_view_ddl_static_parse,static
PL_SFXMMX,HIS.PAT_MASTER_INDEX,PATIENT_ID,HIS.INP_BILL_DETAIL,PATIENT_ID,E.PATIENT_ID = A.PATIENT_ID,ods_view_ddl_static_parse,static
PL_SFXMMX,HIS.STAFF_DICT,PERFORMED_BY,HIS.RECK_ITEM_CLASS_DICT,GROUP_CODE,AA.PERFORMED_BY = R.GROUP_CODE,ods_view_ddl_static_parse,static
PL_SFXMMX,HIS.RECK_ITEM_CLASS_DICT,CLASS_CODE,HIS.STAFF_DICT,CLASS_ON_RECKONING,R.CLASS_CODE = AA.CLASS_ON_RECKONING,ods_view_ddl_static_parse,static
PL_SFXMMX,HIS.DOCTOR_GROUP,ORDER_GROUP,HIS.RECK_ITEM_CLASS_DICT,GROUP_CODE,S.ORDER_GROUP = R.GROUP_CODE,ods_view_ddl_static_parse,static
PL_SFXMMX,HIS.DEPT_DICT,RCPT_NO,HIS.STAFF_DICT,RCPT_NO,BB.RCPT_NO = AA.RCPT_NO,ods_view_ddl_static_parse,static
PL_SFXMMX,HIS.STAFF_DICT,EMP_NO,HIS.CLINIC_MASTER,DOCTOR,AA.EMP_NO = CM.DOCTOR,ods_view_ddl_static_parse,static
PL_SFXMMX,HIS.STAFF_DICT,DEPT_CODE,HIS.DEPT_DICT,DEPT_CODE,AA.DEPT_CODE = BB.DEPT_CODE,ods_view_ddl_static_parse,static
PL_SFXMMX,HIS.DOCTOR_GROUP,DOCTOR_USER,HIS.CLINIC_MASTER,DOCTOR,S.DOCTOR_USER = CM.DOCTOR,ods_view_ddl_static_parse,static
SM_HZSJ,HIS.PAT_MASTER_INDEX,PATIENT_ID,SM.MED_OPERATION_MASTER,PATIENT_ID,A.PATIENT_ID = B.PATIENT_ID,ods_view_ddl_static_parse,static
TJZRBL,MTL.EPR_INPATIENT,UHID,MTL.EPR_INPATIENT_DOCINDEX,UHID,EI.UHID = EID.UHID,ods_view_ddl_static_parse,static
TJZRBL,MTL.EMRSD_CONTENT,段落编号,MTL.EPR_INPATIENT,ID,EC.段落编号 = EI.ID,ods_view_ddl_static_parse,static
TJZRBL,HIS.EXAM_REPORT,EXAM_NO,HIS.EXAM_MASTER,EXAM_NO,ER.EXAM_NO = EM.EXAM_NO,ods_view_ddl_static_parse,static
T_ESBHL_VAGINAL_DEL_ROD,YDHL.MCS_DOC_FORM,PATIENT_UID,YDHL.INPATIENTS,PAT_INDEX_NO,WSFL.PATIENT_UID = YDZD.PAT_INDEX_NO,ods_view_ddl_static_parse,static
V_AI_ZKUSER,UNKNOWN.AI_ZK_MED_USER_DICT,USERID,HIS.STAFF_DICT,EMP_NO,T.USERID = A.EMP_NO,ods_view_ddl_static_parse,static
V_AI_ZKUSER,HIS.STAFF_DICT,DEPT_CODE,UNKNOWN.V_DEPTWARD,WARD_CODE,A.DEPT_CODE = B.WARD_CODE,ods_view_ddl_static_parse,static
V_AI_ZKUSER,HIS.STAFF_DICT,DEPT_CODE,UNKNOWN.V_DEPTWARD,DEPT_CODE,A.DEPT_CODE = C.DEPT_CODE,ods_view_ddl_static_parse,static
V_BI_MZGH,HIS.STAFF_DICT,EMP_NO,HIS.CLINIC_MASTER,DOCTOR,YG.EMP_NO = A.DOCTOR,ods_view_ddl_static_parse,static
V_BI_MZGH,HIS.DEPT_DICT,DEPT_CODE,HIS.CLINIC_MASTER,VISIT_DEPT,KS.DEPT_CODE = A.VISIT_DEPT,ods_view_ddl_static_parse,static
V_BI_ZYJCSQ,HIS.STAFF_DICT,NAME,HIS.EXAM_MASTER,REQ_PHYSICIAN,YG.NAME = A.REQ_PHYSICIAN,ods_view_ddl_static_parse,static
V_BI_ZYJCSQ,HIS.DEPT_DICT,DEPT_CODE,HIS.EXAM_MASTER,REQ_DEPT,KS.DEPT_CODE = A.REQ_DEPT,ods_view_ddl_static_parse,static
V_BI_ZYJYSQ,HIS.STAFF_DICT,EMP_NO,HIS.LAB_TEST_MASTER,ORDERING_PROVIDER,YG.EMP_NO = A.ORDERING_PROVIDER,ods_view_ddl_static_parse,static
V_BI_ZYJYSQ,HIS.DEPT_DICT,DEPT_CODE,HIS.LAB_TEST_MASTER,ORDERING_DEPT,KS.DEPT_CODE = A.ORDERING_DEPT,ods_view_ddl_static_parse,static
V_BI_ZYSS,HIS.STAFF_DICT,EMP_NO,HIS.OPERATION,OPERATOR,YG.EMP_NO = A.OPERATOR,ods_view_ddl_static_parse,static
V_BI_ZYSS,HIS.DEPT_DICT,DEPT_CODE,HIS.PAT_VISIT,DEPT_DISCHARGE_FROM,KS.DEPT_CODE = B.DEPT_DISCHARGE_FROM,ods_view_ddl_static_parse,static
V_BI_ZYSS,HIS.OPERATION,PATIENT_ID,HIS.PAT_VISIT,PATIENT_ID,A.PATIENT_ID = B.PATIENT_ID,ods_view_ddl_static_parse,static
V_BI_ZYSS,HIS.OPERATION,VISIT_ID,HIS.PAT_VISIT,VISIT_ID,A.VISIT_ID = B.VISIT_ID,ods_view_ddl_static_parse,static
V_BI_ZYYZ,HIS.STAFF_DICT,NAME,HIS.ORDERS,DOCTOR,YG.NAME = A.DOCTOR,ods_view_ddl_static_parse,static
V_BI_ZYYZ,HIS.DEPT_DICT,DEPT_CODE,HIS.ORDERS,ORDERING_DEPT,KS.DEPT_CODE = A.ORDERING_DEPT,ods_view_ddl_static_parse,static
V_BI_ZYYZJE,HIS.STAFF_DICT,NAME,HIS.INP_BILL_DETAIL,ORDER_DOCTOR,YG.NAME = A.ORDER_DOCTOR,ods_view_ddl_static_parse,static
V_BI_ZYYZJE,HIS.DEPT_DICT,DEPT_CODE,HIS.INP_BILL_DETAIL,ORDERED_BY,KS.DEPT_CODE = A.ORDERED_BY,ods_view_ddl_static_parse,static
V_DEPTWARD,HIS.DEPT_VS_WARD,DEPT_CODE,HIS.DEPT_DICT,DEPT_CODE,A.DEPT_CODE = B.DEPT_CODE,ods_view_ddl_static_parse,static
V_DEPTWARD,HIS.DEPT_DICT,DEPT_CODE,HIS.DEPT_VS_WARD,WARD_CODE,C.DEPT_CODE = A.WARD_CODE,ods_view_ddl_static_parse,static
V_EMR_ADMISSION_DEAD_RECORD_TF,HIS.STAFF_DICT,EMP_NO,HIS.PAT_VISIT,DIRECTOR,SD.EMP_NO = TTT.DIRECTOR,ods_view_ddl_static_parse,static
V_EMR_ADMISSION_DEAD_RECORD_TF,MTL.EPR_INPATIENT_DOCINDEX,UHID,MTL.EPR_INPATIENT,UHID,T.UHID = T1.UHID,ods_view_ddl_static_parse,static
V_EMR_ADMISSION_DEAD_RECORD_TF,MTL.EMRSD36,段落编号,MTL.EPR_INPATIENT,ID,T3.段落编号 = T1.ID,ods_view_ddl_static_parse,static
V_EMR_ADMISSION_DEAD_RECORD_TF,MTL.EMRSD_CONTENT,UHID,MTL.EPR_INPATIENT,UHID,T4.UHID = T1.UHID,ods_view_ddl_static_parse,static
V_EMR_ADMISSION_DEAD_RECORD_TF,MTL.EMRSD_CONTENT,段落编号,MTL.EPR_INPATIENT,ID,T4.段落编号 = T1.ID,ods_view_ddl_static_parse,static
V_EMR_ADMISSION_DEAD_RECORD_TF,MTL.EPR_INPATIENT_DOCINDEX,P_INPATIENT_NO,HIS.PAT_MASTER_INDEX,INP_NO,T.P_INPATIENT_NO = TT.INP_NO,ods_view_ddl_static_parse,static
V_EMR_ADMISSION_DEAD_RECORD_TF,HIS.PAT_MASTER_INDEX,PATIENT_ID,HIS.PAT_VISIT,PATIENT_ID,TT.PATIENT_ID = TTT.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_ADMISSION_DEAD_RECORD_TF,MTL.EPR_INPATIENT_DOCINDEX,P_INPATIENT_TIMES,HIS.PAT_VISIT,VISIT_ID,T.P_INPATIENT_TIMES = TTT.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_ADMISSION_DEAD_RECORD_TF,UNKNOWN.V_EMR_ADMISSION_RECORD,ADMISSION_ID,HIS.PAT_MASTER_INDEX,PATIENT_ID,AR.ADMISSION_ID = TT.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_ADMISSION_DEAD_RECORD_TF,HIS.PAT_VISIT,PATIENT_ID,HIS.DIAGNOSIS,PATIENT_ID,TTT.PATIENT_ID = D2.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_ADMISSION_DEAD_RECORD_TF,HIS.PAT_VISIT,VISIT_ID,HIS.DIAGNOSIS,VISIT_ID,TTT.VISIT_ID = D2.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_ADMISSION_DEAD_RECORD_TF,HIS.PAT_VISIT,PATIENT_ID,HIS.ORDERS,PATIENT_ID,TTT.PATIENT_ID = SW.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_ADMISSION_DEAD_RECORD_TF,HIS.PAT_VISIT,VISIT_ID,HIS.ORDERS,VISIT_ID,TTT.VISIT_ID = SW.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_ADMISSION_DIAGNOSIS,UNKNOWN.DOC_REGISTER_EMP_MATCH,EMP_NO,HIS.PAT_VISIT,DOCTOR_IN_CHARGE,YG.EMP_NO = T1.DOCTOR_IN_CHARGE,ods_view_ddl_static_parse,static
V_EMR_ADMISSION_DIAGNOSIS,HIS.DIAGNOSIS,PATIENT_ID,HIS.PAT_VISIT,PATIENT_ID,T.PATIENT_ID = T1.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_ADMISSION_DIAGNOSIS,HIS.DIAGNOSIS,VISIT_ID,HIS.PAT_VISIT,VISIT_ID,T.VISIT_ID = T1.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_ADMISSION_DIAGNOSIS,HIS.DIAGNOSIS,PATIENT_ID,HIS.PAT_MASTER_INDEX,PATIENT_ID,T.PATIENT_ID = T2.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_ADMISSION_RECORD,CDA.CDA_DICTIONARY,院标编码,HIS.PAT_MASTER_INDEX,ID_TYPE,ZD.院标编码 = PMI.ID_TYPE,ods_view_ddl_static_parse,static
V_EMR_ADMISSION_RECORD,CDA.CDA_DICTIONARY,院标编码,HIS.PAT_MASTER_INDEX,OCCUPATION,ZD.院标编码 = PMI.OCCUPATION,ods_view_ddl_static_parse,static
V_EMR_ADMISSION_RECORD,HIS.STAFF_DICT,EMP_NO,HIS.PAT_VISIT,ATTENDING_DOCTOR,YG.EMP_NO = T.ATTENDING_DOCTOR,ods_view_ddl_static_parse,static
V_EMR_ADMISSION_RECORD,HIS.PATS_IN_HOSPITAL,PATIENT_ID,HIS.PAT_VISIT,PATIENT_ID,AA.PATIENT_ID = T.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_ADMISSION_RECORD,HIS.PATS_IN_HOSPITAL,VISIT_ID,HIS.PAT_VISIT,VISIT_ID,AA.VISIT_ID = T.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_ADMISSION_RECORD,HIS.STAFF_DICT,EMP_NO,HIS.PAT_VISIT,PRACTICE_DOCTOR_OF_GRADUATE,YG.EMP_NO = T.PRACTICE_DOCTOR_OF_GRADUATE,ods_view_ddl_static_parse,static
V_EMR_ADMISSION_RECORD,CDA.CDA_DICTIONARY,院标编码,HIS.PAT_MASTER_INDEX,PATIENT_CLASS,ZD.院标编码 = PMI.PATIENT_CLASS,ods_view_ddl_static_parse,static
V_EMR_ADMISSION_RECORD,CDA.CDA_DICTIONARY,院标名称,HIS.PAT_VISIT,CHARGE_TYPE,ZD.院标名称 = T.CHARGE_TYPE,ods_view_ddl_static_parse,static
V_EMR_ADMISSION_RECORD,HIS.PAT_VISIT,PATIENT_ID,HIS.PAT_MASTER_INDEX,PATIENT_ID,T.PATIENT_ID = PMI.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_ADMISSION_RECORD,MTL.EPR_INPATIENT_DOCINDEX,P_INPATIENT_NO,HIS.PAT_MASTER_INDEX,INP_NO,TT.P_INPATIENT_NO = PMI.INP_NO,ods_view_ddl_static_parse,static
V_EMR_ADMISSION_RECORD,MTL.EPR_INPATIENT_DOCINDEX,P_INPATIENT_TIMES,HIS.PAT_VISIT,VISIT_ID,TT.P_INPATIENT_TIMES = T.VISIT_ID,ods_view_ddl_static_parse,static
V_EMR_ADMISSION_RECORD,MTL.EPR_INPATIENT_DOCINDEX,UHID,MTL.EPR_INPATIENT,UHID,TT.UHID = T1.UHID,ods_view_ddl_static_parse,static
V_EMR_ADMISSION_RECORD,MTL.EMRSD34,段落编号,MTL.EPR_INPATIENT,ID,T3.段落编号 = T1.ID,ods_view_ddl_static_parse,static
V_EMR_ADMISSION_RECORD,MTL.EMRSD_CONTENT,UHID,MTL.EPR_INPATIENT_DOCINDEX,UHID,T4.UHID = TT.UHID,ods_view_ddl_static_parse,static
V_EMR_ADMISSION_RECORD,MTL.EMRSD_CONTENT,段落编号,MTL.EPR_INPATIENT,ID,T4.段落编号 = T1.ID,ods_view_ddl_static_parse,static
V_EMR_ADMISSION_RECORD_EXAM,HIS.EXAM_MASTER,EXAM_NO,HIS.EXAM_ITEMS,EXAM_NO,T.EXAM_NO = T1.EXAM_NO,ods_view_ddl_static_parse,static
V_EMR_ADMISSION_RECORD_EXAM,HIS.PAT_VISIT,PATIENT_ID,HIS.EXAM_MASTER,PATIENT_ID,PV.PATIENT_ID = T.PATIENT_ID,ods_view_ddl_static_parse,static
V_EMR_ADMISSION_RECORD_EXAM,HIS.EXAM_REPORT,EXAM_NO,HIS.EXAM_MASTER,EXAM_NO,R.EXAM_NO = T.EXAM_NO,ods_view_ddl_static_parse,static
V_EMR_ANESTHESIA_RECORD,HIS.DEPT_DICT,DEPT_CODE,HIS.PAT_VISIT,DEPT_ADMISSION_TO,HD.DEPT_CODE = V.DEPT_ADMISSION_TO,ods_view_ddl_static_parse,static
V_EMR_ANESTHESIA_RECORD,HIS.DEPT_DICT,DEPT_CODE,HIS.PAT_VISIT,DISCHARGE_WARD_CODE,HD.DEPT_CODE = V.DISCHARGE_WARD_CODE,ods_view_ddl_static_parse,static
V_EMR_ANESTHESIA_RECORD,CDA.CDA_DICTIONARY,院标名称,SM.MED_OPERATION_MASTER,OPERATION_NAME,CD.院标名称 = B.OPERATION_NAME,ods_view_ddl_static_parse,static
V_EMR_ANESTHESIA_RECORD,CDA.CDA_DICTIONARY,院标编码,HIS.OPERATION,OPERATION_CODE,CD.院标编码 = O.OPERATION_CODE,ods_view_ddl_static_parse,static
V_EMR_ANESTHESIA_RECORD,CDA.CDA_DICTIONARY,院标名称,HIS.OPERATION,ANAESTHESIA_METHOD,CD.院标名称 = O.ANAESTHESIA_METHOD,ods_view_ddl_static_parse,static
V_EMR_ANESTHESIA_RECORD,CDA.CDA_DICTIONARY,院标名称,SM.MED_OPERATION_MASTER,ANESTHESIA_METHOD,CD.院标名称 = B.ANESTHESIA_METHOD,ods_view_ddl_static_parse,static
