系统,库名,Schema,表名,表中文名,业务域,时间字段,字段类型,是否推荐业务时间,推荐依据
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,WAED_ADT_DAY,护理伤病员流动日统计记录,住院就诊,CANCEL_DISCHARGE_NUM,NUMBER,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDADM,WAED_ADT_DAY,护理伤病员流动日统计记录,住院就诊,DISCHARGE_DISPOSITION_RECOVER,NUMBER,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,AUTH_LOG,,住院就诊,DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,CARD_ALTER_INFO,,住院就诊,ALTER_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,CARE_UNIT_USAGE,,住院就诊,ENTER_TIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,CARE_UNIT_USAGE,,住院就诊,OUT_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,CEQ$FAMILY_DICT,,标准映射表,DATE_OF_BIRTH,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,DEPT_OUTP_HUBEI,,门诊就诊,ST_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,DEPT_TECH_HUBEI,,科室字典,ST_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,DIAGNOSIS,诊断记录,诊断,DIAGNOSIS_TYPE,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,DIAGNOSIS,诊断记录,诊断,DIAGNOSIS_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,DIAGNOSIS,诊断记录,诊断,ADMISSION_CONDITION,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,DIAGNOSIS,诊断记录,诊断,DRG_TRNS_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,DIAGNOSIS,诊断记录,诊断,DRG_4101_SORT,NUMBER,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,DIAGNOSIS_BACKUP2025,,诊断,DIAGNOSIS_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,DIAGNOSIS_BACKUP2025,,诊断,DRG_TRNS_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,DIAGNOSIS_BACKUP2025,,诊断,ENTER_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,DIAGNOSIS_BK,,诊断,DIAGNOSIS_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,DIAGNOSIS_BK,,诊断,DRG_TRNS_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,DIAGNOSIS_BK,,诊断,BK_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,DIAGNOSIS_C0525325,,诊断,DIAGNOSIS_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,DIAGNOSIS_C0525325,,诊断,DRG_TRNS_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,DIAGNOSIS_C0525325,,诊断,ENTER_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,DIAGNOSIS_EMR,,诊断,DIAGNOSIS_DATE,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,DISEASE_SOURCE_REC,病源病谱记录,住院就诊,LAPSE_TIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,DISEASE_SOURCE_REC,病源病谱记录,住院就诊,VISIT_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,DISEASE_SOURCE_REC,病源病谱记录,住院就诊,ENTER_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,DISEASE_SOURCE_REC,病源病谱记录,住院就诊,MODIFY_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,DISEASE_SOURCE_REC,病源病谱记录,住院就诊,REGIST_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,FAMILY_DICT,,标准映射表,DATE_OF_BIRTH,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,INPNO_MODIFY_LOG,修改住院号记录,住院就诊,MODIFY_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,INP_MR_REC,,住院就诊,MR_CREATE_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,JH_OPERATION,手术记录,手术,OPERATING_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,JH_OPERATION,手术记录,手术,OPERATING_END_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,JH_OPERATION,手术记录,手术,DRG_TRNS_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,JH_OPERATION,手术记录,手术,DRG_4101_SORT,NUMBER,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,JH_OPERATION,手术记录,手术,ENTER_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MEDCARD_CONFIG,医疗卡门诊就医系统运行配置表,门诊就诊,CARD_EXPIRATION_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MEDICALSYS_FIRST_DIAGNOSE,,诊断,VISIT_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MEDICALSYS_FIRST_DIAGNOSE,,诊断,ENTER_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MEDICAL_CARD_EHEALTH,健康卡,住院就诊,CREATE_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MEDICAL_CARD_LOG,医疗卡变更日志,住院就诊,CHANGE_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MEDICAL_CARD_LOG,医疗卡变更日志,住院就诊,ENTER_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MEDICAL_CARD_MEMO,医疗卡说明,住院就诊,EXPIRATION_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MEDICAL_CARD_MEMO,医疗卡说明,住院就诊,OPERATE_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MEDICAL_CARD_MEMO,医疗卡说明,住院就诊,INVALID_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MEDICAL_CARD_NUM_RECORD,办卡数量,住院就诊,ACCT_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MEDICAL_CARD_TYPE_DICT,医疗卡类型字典,标准映射表,INVALID_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MEDICAL_CARD_VS_IDNO,,住院就诊,OPERATE_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MEDICAL_CARD_VS_IDNO_DEL_BK,,住院就诊,OPERATE_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MEDICAL_RECORD_REVIEW_TABLE,病案首页审核记录表,住院就诊,MR_STATUS,NUMBER,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MEDICAL_RECORD_REVIEW_TABLE,病案首页审核记录表,住院就诊,MR_ALTER_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MEDICAL_RECORD_REVIEW_TABLE,病案首页审核记录表,住院就诊,REVIEW_USER,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MEDICAL_RECORD_REVIEW_TABLE,病案首页审核记录表,住院就诊,REVIEW_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MEDICAL_RECORD_REVIEW_TABLE,病案首页审核记录表,住院就诊,MR_UPDATE_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_COPY_REC,病案复印记录,住院就诊,COPY_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_DIAGNOSIS,,诊断,DIAGNOSIS_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_FILE_INDEX,,住院就诊,CREATOR_NAME,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_FILE_INDEX,,住院就诊,CREATOR_ID,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_FILE_INDEX,,住院就诊,CREATE_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_FILE_INDEX,,住院就诊,LAST_MODIFY_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_FILE_INDEX,,住院就诊,FILE_MODIFY_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_HOSPITAL_OPN_RECORD,,住院就诊,MR_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_HOSPITAL_OPN_RECORD,,住院就诊,OUT_SELECT_DAY_NUM,NUMBER,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_INDEX,病案索引,住院就诊,LAST_ACCESS_DATE_TIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_ON_LINE,联机病历描述,住院就诊,REQUEST_DATE_TIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_ON_LINE,联机病历描述,住院就诊,XG_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_ON_LINE,联机病历描述,住院就诊,ENTER_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_OPERATION,,手术,OPERATING_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_OPERATION,,手术,OPERATING_END_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_PAT_VISIT,,住院就诊,ADMISSION_DATE_TIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_PAT_VISIT,,住院就诊,DISCHARGE_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_PAT_VISIT,,住院就诊,CONSULTING_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_PAT_VISIT,,住院就诊,EMER_TREAT_TIMES,NUMBER,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_PAT_VISIT,,住院就诊,ESC_EMER_TIMES,NUMBER,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_RCD_BABY,妇婴首页之婴儿信息,住院就诊,VISIT_ID,NUMBER,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_RCD_BABY,妇婴首页之婴儿信息,住院就诊,CSRQ,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_READ_LOG,病案阅读记录,住院就诊,REQUISITION_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_READ_LOG,病案阅读记录,住院就诊,REQUISITION_DEPT,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_READ_LOG,病案阅读记录,住院就诊,REQUISITION_USER,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_READ_LOG,病案阅读记录,住院就诊,CONFIRM_STATUS,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_READ_LOG,病案阅读记录,住院就诊,CONFIRM_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_REC,病案记录,住院就诊,MR_CREATE_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_REC,病案记录,住院就诊,LAST_BORROWED_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_REC,病案记录,住院就诊,LAST_RETURNED_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_REPORT_BJ10,卫统5接口表,检查,S0109,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_REPORT_BJ10,卫统5接口表,检查,S0201,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_REPORT_BJ10,卫统5接口表,检查,S0301,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_REPORT_BJ10,卫统5接口表,检查,SF0102,NUMBER,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_REPORT_BJ10,卫统5接口表,检查,SF0103A2,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_TEMPLET_INDEX,病历模板索引,病历文书,CREATOR_ID,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_TEMPLET_INDEX,病历模板索引,病历文书,CREATE_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_TEMPLET_INDEX,病历模板索引,病历文书,LAST_MODIFY_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_TRACE_LOG,病案追踪日志,住院就诊,RELEASED_DATE_TIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_TRANSFER,,住院就诊,ADMISSION_DATE_TIME,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_TRANSFER,,住院就诊,DISCHARGE_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_WT2_INTERFACE,卫统2接口表（医院职工）,住院就诊,CSRQ,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_WT2_INTERFACE,卫统2接口表（医院职工）,住院就诊,CJGSRQ,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_WT2_INTERFACE,卫统2接口表（医院职工）,住院就诊,LRLCSJ,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_WT3_INTERFACE,卫统3表（医院设备）,住院就诊,GMRQ,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_WT4_1_INTERFACE,卫统4-1接口表,住院就诊,CSRQ,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_WT4_1_INTERFACE,卫统4-1接口表,住院就诊,XSERYTZ,NUMBER,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_WT4_1_INTERFACE,卫统4-1接口表,住院就诊,RYTJ,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_WT4_1_INTERFACE,卫统4-1接口表,住院就诊,RYSJ,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_WT4_1_INTERFACE,卫统4-1接口表,住院就诊,RYKB,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_WT4_2_INTERFACE,,住院就诊,CSRQ,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_WT4_2_INTERFACE,,住院就诊,XSERYTZ,NUMBER,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_WT4_2_INTERFACE,,住院就诊,RYTJ,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_WT4_2_INTERFACE,,住院就诊,RYSJ,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_WT4_2_INTERFACE,,住院就诊,RYKB,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_WT4_INTERFACE,卫统4接口表（医院患者）,住院就诊,RYRQ,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_WT4_INTERFACE,卫统4接口表（医院患者）,住院就诊,RYKBDM,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_WT4_INTERFACE,卫统4接口表（医院患者）,住院就诊,CYRQ,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_WT4_INTERFACE,卫统4接口表（医院患者）,住院就诊,CYKBDM,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_WT4_INTERFACE,卫统4接口表（医院患者）,住院就诊,RYSQK,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,MR_WT_TWO_THREE,卫统报表2-3部分数据记录表,住院就诊,MR_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,NEWBORN_EVAL,,住院就诊,EVAL_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,NEWBORN_REC,,住院就诊,DATE_OF_BIRTH,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,NEWBORN_REC,,住院就诊,DATE_OF_ISSUE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,NEWBORN_REC,,住院就诊,ENTER_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,NEWBORN_REC,,住院就诊,BEARING_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,NEWBORN_REC,,住院就诊,WEIGHT_INP,NUMBER,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,OPERATION,手术记录,手术,OPERATING_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,OPERATION,手术记录,手术,OPERATING_END_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,OPERATION,手术记录,手术,DRG_TRNS_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,OPERATION,手术记录,手术,DRG_4101_SORT,NUMBER,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,OPERATION,手术记录,手术,ENTER_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,OPERATION_1,手术记录,手术,OPERATING_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,OPERATION_1,手术记录,手术,OPERATING_END_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,OPERATION_1,手术记录,手术,DRG_TRNS_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,OPERATION_BK,,手术,OPERATING_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,OPERATION_BK,,手术,OPERATING_END_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,OPER_SETTLE_CARD,,手术,START_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,OPER_SETTLE_CARD,,手术,END_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,OPER_SETTLE_CARD,,手术,SHIFT_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,PATIENT_CARD_INFO,,患者主索引,REGISTER_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,PATIENT_CARD_INFO,,患者主索引,EXPIRE_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,PAT_ICU_RECORD,住院重症监护记录,住院就诊,INTO_ICU_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,PAT_ICU_RECORD,住院重症监护记录,住院就诊,OUT_ICU_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,PAT_MASTER_INDEX,病人主索引,患者主索引,DATE_OF_BIRTH,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,PAT_MASTER_INDEX,病人主索引,患者主索引,LAST_VISIT_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,PAT_MASTER_INDEX,病人主索引,患者主索引,CREATE_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,PAT_MASTER_INDEX,病人主索引,患者主索引,PATIENT_CLASS,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,PAT_MASTER_INDEX,病人主索引,患者主索引,MERGE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,PAT_MASTER_INDEX_copy1,,患者主索引,DATE_OF_BIRTH,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,PAT_MASTER_INDEX_copy1,,患者主索引,LAST_VISIT_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,PAT_MASTER_INDEX_copy1,,患者主索引,CREATE_DATE,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,PAT_MASTER_INDEX_copy1,,患者主索引,MERGE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,PAT_MASTER_RENAME_LOG,修改姓名记录表,患者就诊,ENTER_DATE,DATE,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,PAT_MASTER_RENAME_LOG,修改姓名记录表,患者就诊,NAME,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,PAT_MASTER_RENAME_LOG,修改姓名记录表,患者就诊,ADMISSION_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,PAT_MASTER_RENAME_LOG,修改姓名记录表,患者就诊,DEPT_ADMISSION_TO,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,PAT_MASTER_RENAME_LOG,修改姓名记录表,患者就诊,REASON,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,PAT_VISIT,病人住院主记录,住院就诊,DEPT_ADMISSION_TO,VARCHAR2,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,PAT_VISIT,病人住院主记录,住院就诊,ADMISSION_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,PAT_VISIT,病人住院主记录,住院就诊,DEPT_DISCHARGE_FROM,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,PAT_VISIT,病人住院主记录,住院就诊,DISCHARGE_DATE_TIME,DATE,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,PAT_VISIT,病人住院主记录,住院就诊,PATIENT_CLASS,VARCHAR2,否,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,PAT_VISIT_ATTACHED,,住院就诊,COMA_TIME_BEFORE_ADMIT,NUMBER,是,字段名/备注命中时间语义
HIS_SOURCE,his_ready_10_10_10_15,MEDREC,PAT_VISIT_ATTACHED,,住院就诊,COMA_TIME_AFTER_ADMISSION,NUMBER,否,字段名/备注命中时间语义
